id_ticket,id_producto,cantidad,precio_unitario
TICKET_005180,PROD_012,1,3000
TICKET_005181,PROD_018,1,2800
TICKET_005181,PROD_035,1,7500
TICKET_005182,PROD_001,1,2500
TICKET_005183,PROD_025,1,3500
TICKET_005184,PROD_028,1,2000
TICKET_005185,PROD_008,1,3200
TICKET_005185,PROD_005,1,4000
TICKET_005186,PROD_006,1,2500
TICKET_005186,PROD_028,1,2000
TICKET_005186,PROD_018,1,2800
TICKET_005187,PROD_031,1,4500
TICKET_005187,PROD_003,1,4500
TICKET_005188,PROD_018,1,2800
TICKET_005189,PROD_010,1,3500
TICKET_005190,PROD_021,1,3500
TICKET_005190,PROD_009,1,5000
TICKET_005191,PROD_020,1,3200
TICKET_005192,PROD_031,1,4500
TICKET_005192,PROD_003,1,4500
TICKET_005192,PROD_025,1,3500
TICKET_005192,PROD_018,1,2800
TICKET_005193,PROD_010,1,3500
TICKET_005193,PROD_034,1,6500
TICKET_005194,PROD_010,1,3500
TICKET_005195,PROD_024,1,3000
TICKET_005196,PROD_010,1,3500
TICKET_005197,PROD_010,1,3500
TICKET_005197,PROD_016,1,2500
TICKET_005197,PROD_020,1,3200
TICKET_005198,PROD_019,1,3200
TICKET_005198,PROD_013,1,3500
TICKET_005198,PROD_021,1,3500
TICKET_005199,PROD_002,1,3500
TICKET_005200,PROD_003,1,4500
TICKET_005200,PROD_023,1,3500
TICKET_005201,PROD_031,1,4500
TICKET_005201,PROD_034,1,6500
TICKET_005202,PROD_012,1,3000
TICKET_005202,PROD_024,1,3000
TICKET_005202,PROD_018,1,2800
TICKET_005203,PROD_019,1,3200
TICKET_005203,PROD_005,1,4000
TICKET_005204,PROD_031,1,4500
TICKET_005204,PROD_003,1,4500
TICKET_005204,PROD_021,1,3500
TICKET_005204,PROD_035,1,7500
TICKET_005205,PROD_014,1,3800
TICKET_005206,PROD_001,1,2500
TICKET_005206,PROD_015,1,2800
TICKET_005206,PROD_026,1,3500
TICKET_005207,PROD_005,1,4000
TICKET_005207,PROD_009,1,5000
TICKET_005208,PROD_008,1,3200
TICKET_005209,PROD_002,1,3500
TICKET_005209,PROD_016,1,2500
TICKET_005209,PROD_007,1,4500
TICKET_005210,PROD_001,1,2500
TICKET_005210,PROD_015,1,2800
TICKET_005211,PROD_012,1,3000
TICKET_005212,PROD_029,1,3000
TICKET_005213,PROD_001,1,2500
TICKET_005213,PROD_015,1,2800
TICKET_005213,PROD_002,1,3500
TICKET_005214,PROD_001,2,2500
TICKET_005214,PROD_035,1,7500
TICKET_005215,PROD_024,1,3000
TICKET_005216,PROD_012,2,3000
TICKET_005217,PROD_031,1,4500
TICKET_005217,PROD_019,1,3200
TICKET_005217,PROD_015,1,2800
TICKET_005218,PROD_021,1,3500
TICKET_005218,PROD_009,1,5000
TICKET_005219,PROD_001,1,2500
TICKET_005220,PROD_021,1,3500
TICKET_005220,PROD_009,1,5000
TICKET_005220,PROD_008,1,3200
TICKET_005221,PROD_001,1,2500
TICKET_005222,PROD_001,1,2500
TICKET_005222,PROD_015,1,2800
TICKET_005223,PROD_012,1,3000
TICKET_005224,PROD_001,3,2500
TICKET_005225,PROD_025,1,3500
TICKET_005226,PROD_001,2,2500
TICKET_005227,PROD_001,1,2500
TICKET_005227,PROD_015,1,2800
TICKET_005228,PROD_010,1,3500
TICKET_005228,PROD_016,1,2500
TICKET_005229,PROD_001,1,2500
TICKET_005229,PROD_015,1,2800
TICKET_005230,PROD_001,1,2500
TICKET_005230,PROD_015,1,2800
TICKET_005230,PROD_003,1,4500
TICKET_005231,PROD_021,1,3500
TICKET_005231,PROD_009,1,5000
TICKET_005231,PROD_008,1,3200
TICKET_005231,PROD_012,1,3000
TICKET_005232,PROD_005,1,4000
TICKET_005233,PROD_002,1,3500
TICKET_005234,PROD_019,1,3200
TICKET_005234,PROD_012,1,3000
TICKET_005235,PROD_009,1,5000
TICKET_005236,PROD_030,1,4500
TICKET_005237,PROD_004,1,4800
TICKET_005238,PROD_018,1,2800
TICKET_005239,PROD_006,1,2500
TICKET_005239,PROD_014,1,3800
TICKET_005240,PROD_004,1,4800
TICKET_005241,PROD_031,1,4500
TICKET_005242,PROD_031,1,4500
TICKET_005242,PROD_003,1,4500
TICKET_005242,PROD_035,1,7500
TICKET_005242,PROD_018,1,2800
TICKET_005243,PROD_012,1,3000
TICKET_005244,PROD_021,1,3500
TICKET_005244,PROD_025,1,3500
TICKET_005245,PROD_024,1,3000
TICKET_005246,PROD_001,1,2500
TICKET_005246,PROD_015,1,2800
TICKET_005246,PROD_008,1,3200
TICKET_005247,PROD_003,1,4500
TICKET_005247,PROD_035,1,7500
TICKET_005248,PROD_006,1,2500
TICKET_005248,PROD_031,1,4500
TICKET_005249,PROD_001,1,2500
TICKET_005249,PROD_010,1,3500
TICKET_005249,PROD_034,1,6500
TICKET_005250,PROD_021,1,3500
TICKET_005251,PROD_001,2,2500
TICKET_005252,PROD_006,1,2500
TICKET_005252,PROD_001,1,2500
TICKET_005253,PROD_002,1,3500
TICKET_005253,PROD_017,1,2800
TICKET_005253,PROD_030,1,4500
TICKET_005254,PROD_012,1,3000
TICKET_005255,PROD_010,1,3500
TICKET_005255,PROD_016,1,2500
TICKET_005255,PROD_035,1,7500
TICKET_005256,PROD_001,1,2500
TICKET_005257,PROD_002,1,3500
TICKET_005257,PROD_017,1,2800
TICKET_005258,PROD_028,1,2000
TICKET_005258,PROD_003,1,4500
TICKET_005259,PROD_001,2,2500
TICKET_005260,PROD_019,1,3200
TICKET_005260,PROD_012,1,3000
TICKET_005260,PROD_023,1,3500
TICKET_005260,PROD_027,1,2500
TICKET_005261,PROD_006,1,2500
TICKET_005262,PROD_012,1,3000
TICKET_005263,PROD_010,1,3500
TICKET_005263,PROD_016,1,2500
TICKET_005264,PROD_012,1,3000
TICKET_005264,PROD_024,1,3000
TICKET_005264,PROD_001,1,2500
TICKET_005264,PROD_035,1,7500
TICKET_005265,PROD_006,1,2500
TICKET_005265,PROD_024,1,3000
TICKET_005266,PROD_019,1,3200
TICKET_005266,PROD_012,1,3000
TICKET_005267,PROD_005,1,4000
TICKET_005268,PROD_006,1,2500
TICKET_005268,PROD_012,1,3000
TICKET_005268,PROD_021,1,3500
TICKET_005269,PROD_029,1,3000
TICKET_005270,PROD_035,1,7500
TICKET_005271,PROD_035,1,7500
TICKET_005272,PROD_017,1,2800
TICKET_005273,PROD_024,1,3000
TICKET_005274,PROD_031,1,4500
TICKET_005274,PROD_003,1,4500
TICKET_005274,PROD_009,1,5000
TICKET_005275,PROD_012,1,3000
TICKET_005275,PROD_024,1,3000
TICKET_005276,PROD_005,1,4000
TICKET_005277,PROD_003,1,4500
TICKET_005277,PROD_023,1,3500
TICKET_005277,PROD_034,1,6500
TICKET_005277,PROD_010,1,3500
TICKET_005278,PROD_021,1,3500
TICKET_005278,PROD_012,1,3000
TICKET_005278,PROD_020,1,3200
TICKET_005279,PROD_024,1,3000
TICKET_005280,PROD_031,1,4500
TICKET_005280,PROD_003,1,4500
TICKET_005280,PROD_030,1,4500
TICKET_005281,PROD_012,1,3000
TICKET_005281,PROD_024,1,3000
TICKET_005282,PROD_026,1,3500
TICKET_005282,PROD_010,1,3500
TICKET_005283,PROD_003,1,4500
TICKET_005283,PROD_023,1,3500
TICKET_005283,PROD_006,1,2500
TICKET_005284,PROD_002,1,3500
TICKET_005285,PROD_012,1,3000
TICKET_005286,PROD_006,1,2500
TICKET_005287,PROD_002,1,3500
TICKET_005288,PROD_010,1,3500
TICKET_005288,PROD_016,1,2500
TICKET_005288,PROD_021,1,3500
TICKET_005289,PROD_011,1,2500
TICKET_005289,PROD_017,1,2800
TICKET_005290,PROD_021,1,3500
TICKET_005290,PROD_009,1,5000
TICKET_005291,PROD_013,1,3500
TICKET_005291,PROD_030,1,4500
TICKET_005292,PROD_028,1,2000
TICKET_005292,PROD_029,1,3000
TICKET_005293,PROD_001,2,2500
TICKET_005293,PROD_015,1,2800
TICKET_005294,PROD_013,1,3500
TICKET_005294,PROD_012,1,3000
TICKET_005295,PROD_001,1,2500
TICKET_005295,PROD_012,1,3000
TICKET_005295,PROD_004,1,4800
TICKET_005296,PROD_031,1,4500
TICKET_005296,PROD_029,1,3000
TICKET_005297,PROD_006,1,2500
TICKET_005297,PROD_028,1,2000
TICKET_005297,PROD_013,1,3500
TICKET_005297,PROD_034,1,6500
TICKET_005298,PROD_005,1,4000
TICKET_005299,PROD_013,1,3500
TICKET_005300,PROD_021,2,3500
TICKET_005300,PROD_009,1,5000
TICKET_005300,PROD_030,1,4500
TICKET_005301,PROD_017,1,2800
TICKET_005302,PROD_018,1,2800
TICKET_005303,PROD_019,1,3200
TICKET_005304,PROD_010,1,3500
TICKET_005304,PROD_016,1,2500
TICKET_005304,PROD_029,1,3000
TICKET_005305,PROD_017,1,2800
TICKET_005306,PROD_012,1,3000
TICKET_005306,PROD_002,1,3500
TICKET_005307,PROD_030,1,4500
TICKET_005308,PROD_013,1,3500
TICKET_005308,PROD_001,1,2500
TICKET_005309,PROD_035,1,7500
TICKET_005310,PROD_002,1,3500
TICKET_005310,PROD_017,1,2800
TICKET_005311,PROD_031,1,4500
TICKET_005311,PROD_003,1,4500
TICKET_005312,PROD_031,1,4500
TICKET_005313,PROD_008,1,3200
TICKET_005314,PROD_010,1,3500
TICKET_005315,PROD_002,1,3500
TICKET_005315,PROD_017,1,2800
TICKET_005315,PROD_015,1,2800
TICKET_005316,PROD_033,1,1500
TICKET_005317,PROD_020,1,3200
TICKET_005318,PROD_027,1,2500
TICKET_005319,PROD_006,1,2500
TICKET_005319,PROD_018,1,2800
TICKET_005319,PROD_033,1,1500
TICKET_005320,PROD_006,1,2500
TICKET_005320,PROD_019,1,3200
TICKET_005320,PROD_009,1,5000
TICKET_005321,PROD_015,1,2800
TICKET_005322,PROD_001,1,2500
TICKET_005322,PROD_015,1,2800
TICKET_005323,PROD_035,1,7500
TICKET_005324,PROD_021,1,3500
TICKET_005324,PROD_009,1,5000
TICKET_005324,PROD_022,1,3500
TICKET_005325,PROD_001,1,2500
TICKET_005325,PROD_015,1,2800
TICKET_005325,PROD_011,1,2500
TICKET_005326,PROD_021,1,3500
TICKET_005326,PROD_009,1,5000
TICKET_005327,PROD_001,1,2500
TICKET_005327,PROD_015,1,2800
TICKET_005328,PROD_001,1,2500
TICKET_005328,PROD_015,1,2800
TICKET_005328,PROD_008,1,3200
TICKET_005329,PROD_031,1,4500
TICKET_005329,PROD_003,1,4500
TICKET_005330,PROD_025,1,3500
TICKET_005331,PROD_002,1,3500
TICKET_005331,PROD_017,1,2800
TICKET_005331,PROD_012,1,3000
TICKET_005332,PROD_021,1,3500
TICKET_005332,PROD_009,1,5000
TICKET_005333,PROD_013,1,3500
TICKET_005334,PROD_028,1,2000
TICKET_005335,PROD_004,1,4800
TICKET_005336,PROD_001,2,2500
TICKET_005336,PROD_014,1,3800
TICKET_005337,PROD_001,1,2500
TICKET_005337,PROD_034,1,6500
TICKET_005338,PROD_001,1,2500
TICKET_005338,PROD_019,1,3200
TICKET_005338,PROD_015,1,2800
TICKET_005339,PROD_025,1,3500
TICKET_005339,PROD_024,1,3000
TICKET_005340,PROD_019,1,3200
TICKET_005340,PROD_015,1,2800
TICKET_005341,PROD_003,1,4500
TICKET_005341,PROD_023,1,3500
TICKET_005342,PROD_001,1,2500
TICKET_005342,PROD_015,1,2800
TICKET_005343,PROD_006,1,2500
TICKET_005343,PROD_028,1,2000
TICKET_005343,PROD_010,1,3500
TICKET_005344,PROD_006,1,2500
TICKET_005344,PROD_009,1,5000
TICKET_005345,PROD_021,1,3500
TICKET_005346,PROD_003,1,4500
TICKET_005347,PROD_010,1,3500
TICKET_005348,PROD_012,1,3000
TICKET_005349,PROD_023,1,3500
TICKET_005350,PROD_021,1,3500
TICKET_005350,PROD_009,1,5000
TICKET_005351,PROD_006,1,2500
TICKET_005352,PROD_003,1,4500
TICKET_005352,PROD_023,1,3500
TICKET_005352,PROD_002,2,3500
TICKET_005353,PROD_030,1,4500
TICKET_005354,PROD_001,1,2500
TICKET_005354,PROD_015,1,2800
TICKET_005354,PROD_034,1,6500
TICKET_005355,PROD_006,1,2500
TICKET_005355,PROD_019,1,3200
TICKET_005355,PROD_028,1,2000
TICKET_005356,PROD_020,1,3200
TICKET_005357,PROD_035,1,7500
TICKET_005357,PROD_026,1,3500
TICKET_005358,PROD_003,1,4500
TICKET_005358,PROD_023,1,3500
TICKET_005358,PROD_001,1,2500
TICKET_005359,PROD_001,1,2500
TICKET_005359,PROD_015,1,2800
TICKET_005359,PROD_024,1,3000
TICKET_005360,PROD_010,1,3500
TICKET_005360,PROD_024,1,3000
TICKET_005361,PROD_014,1,3800
TICKET_005362,PROD_012,1,3000
TICKET_005362,PROD_024,1,3000
TICKET_005363,PROD_001,1,2500
TICKET_005363,PROD_015,1,2800
TICKET_005363,PROD_027,1,2500
TICKET_005364,PROD_006,1,2500
TICKET_005364,PROD_028,1,2000
TICKET_005364,PROD_010,1,3500
TICKET_005365,PROD_034,1,6500
TICKET_005365,PROD_012,1,3000
TICKET_005366,PROD_019,1,3200
TICKET_005366,PROD_012,1,3000
TICKET_005367,PROD_012,1,3000
TICKET_005368,PROD_012,1,3000
TICKET_005369,PROD_031,1,4500
TICKET_005370,PROD_035,1,7500
TICKET_005371,PROD_031,1,4500
TICKET_005371,PROD_003,1,4500
TICKET_005372,PROD_021,1,3500
TICKET_005373,PROD_014,1,3800
TICKET_005374,PROD_005,1,4000
TICKET_005375,PROD_001,1,2500
TICKET_005376,PROD_001,1,2500
TICKET_005376,PROD_029,1,3000
TICKET_005376,PROD_005,1,4000
TICKET_005377,PROD_019,1,3200
TICKET_005377,PROD_012,1,3000
TICKET_005377,PROD_023,1,3500
TICKET_005378,PROD_031,1,4500
TICKET_005378,PROD_003,1,4500
TICKET_005379,PROD_019,1,3200
TICKET_005380,PROD_031,1,4500
TICKET_005380,PROD_003,1,4500
TICKET_005380,PROD_034,1,6500
TICKET_005381,PROD_019,1,3200
TICKET_005381,PROD_012,1,3000
TICKET_005381,PROD_034,1,6500
TICKET_005382,PROD_028,1,2000
TICKET_005383,PROD_008,1,3200
TICKET_005384,PROD_022,1,3500
TICKET_005385,PROD_019,1,3200
TICKET_005385,PROD_012,1,3000
TICKET_005386,PROD_018,1,2800
TICKET_005387,PROD_034,1,6500
TICKET_005388,PROD_014,1,3800
TICKET_005389,PROD_031,1,4500
TICKET_005389,PROD_003,1,4500
TICKET_005390,PROD_003,1,4500
TICKET_005391,PROD_001,1,2500
TICKET_005391,PROD_015,1,2800
TICKET_005392,PROD_003,1,4500
TICKET_005392,PROD_023,1,3500
TICKET_005392,PROD_026,1,3500
TICKET_005393,PROD_006,1,2500
TICKET_005394,PROD_006,1,2500
TICKET_005395,PROD_012,1,3000
TICKET_005395,PROD_024,1,3000
TICKET_005396,PROD_002,1,3500
TICKET_005396,PROD_017,1,2800
TICKET_005397,PROD_021,1,3500
TICKET_005397,PROD_009,1,5000
TICKET_005398,PROD_001,2,2500
TICKET_005398,PROD_010,1,3500
TICKET_005399,PROD_031,1,4500
TICKET_005400,PROD_013,1,3500
TICKET_005401,PROD_012,1,3000
TICKET_005401,PROD_022,1,3500
TICKET_005402,PROD_012,1,3000
TICKET_005403,PROD_013,1,3500
TICKET_005403,PROD_026,1,3500
TICKET_005404,PROD_002,2,3500
TICKET_005405,PROD_010,1,3500
TICKET_005405,PROD_016,1,2500
TICKET_005405,PROD_019,1,3200
TICKET_005406,PROD_031,1,4500
TICKET_005407,PROD_004,1,4800
TICKET_005408,PROD_006,1,2500
TICKET_005408,PROD_028,1,2000
TICKET_005408,PROD_014,1,3800
TICKET_005408,PROD_022,1,3500
TICKET_005409,PROD_003,1,4500
TICKET_005409,PROD_023,1,3500
TICKET_005410,PROD_001,1,2500
TICKET_005411,PROD_006,1,2500
TICKET_005411,PROD_028,1,2000
TICKET_005412,PROD_001,1,2500
TICKET_005412,PROD_015,1,2800
TICKET_005412,PROD_010,1,3500
TICKET_005413,PROD_021,1,3500
TICKET_005414,PROD_010,1,3500
TICKET_005415,PROD_001,1,2500
TICKET_005415,PROD_015,1,2800
TICKET_005416,PROD_014,1,3800
TICKET_005417,PROD_001,1,2500
TICKET_005418,PROD_019,1,3200
TICKET_005418,PROD_012,1,3000
TICKET_005418,PROD_035,1,7500
TICKET_005419,PROD_031,1,4500
TICKET_005419,PROD_018,1,2800
TICKET_005420,PROD_025,1,3500
TICKET_005421,PROD_012,1,3000
TICKET_005421,PROD_024,1,3000
TICKET_005422,PROD_032,1,2500
TICKET_005423,PROD_002,1,3500
TICKET_005423,PROD_017,1,2800
TICKET_005424,PROD_006,1,2500
TICKET_005424,PROD_028,1,2000
TICKET_005424,PROD_034,1,6500
TICKET_005425,PROD_021,1,3500
TICKET_005425,PROD_009,1,5000
TICKET_005425,PROD_027,1,2500
TICKET_005426,PROD_034,1,6500
TICKET_005427,PROD_006,1,2500
TICKET_005427,PROD_028,1,2000
TICKET_005427,PROD_031,1,4500
TICKET_005427,PROD_013,1,3500
TICKET_005428,PROD_021,1,3500
TICKET_005429,PROD_001,1,2500
TICKET_005430,PROD_002,1,3500
TICKET_005430,PROD_017,1,2800
TICKET_005430,PROD_001,1,2500
TICKET_005431,PROD_019,1,3200
TICKET_005431,PROD_012,1,3000
TICKET_005431,PROD_025,1,3500
TICKET_005432,PROD_020,1,3200
TICKET_005433,PROD_001,1,2500
TICKET_005434,PROD_001,1,2500
TICKET_005434,PROD_028,1,2000
TICKET_005435,PROD_004,1,4800
TICKET_005436,PROD_018,1,2800
TICKET_005437,PROD_001,1,2500
TICKET_005438,PROD_010,1,3500
TICKET_005439,PROD_021,1,3500
TICKET_005439,PROD_009,1,5000
TICKET_005440,PROD_031,1,4500
TICKET_005440,PROD_016,1,2500
TICKET_005441,PROD_031,1,4500
TICKET_005441,PROD_003,1,4500
TICKET_005441,PROD_026,1,3500
TICKET_005441,PROD_021,1,3500
TICKET_005442,PROD_021,1,3500
TICKET_005442,PROD_013,1,3500
TICKET_005442,PROD_012,1,3000
TICKET_005443,PROD_003,1,4500
TICKET_005443,PROD_023,1,3500
TICKET_005443,PROD_002,1,3500
TICKET_005443,PROD_012,1,3000
TICKET_005444,PROD_003,1,4500
TICKET_005445,PROD_025,1,3500
TICKET_005445,PROD_034,1,6500
TICKET_005446,PROD_004,1,4800
TICKET_005447,PROD_002,1,3500
TICKET_005448,PROD_009,1,5000
TICKET_005449,PROD_002,1,3500
TICKET_005450,PROD_002,1,3500
TICKET_005450,PROD_017,1,2800
TICKET_005450,PROD_035,1,7500
TICKET_005451,PROD_018,1,2800
TICKET_005452,PROD_001,2,2500
TICKET_005452,PROD_008,1,3200
TICKET_005452,PROD_027,1,2500
TICKET_005453,PROD_003,1,4500
TICKET_005453,PROD_023,1,3500
TICKET_005454,PROD_012,1,3000
TICKET_005454,PROD_026,1,3500
TICKET_005455,PROD_031,1,4500
TICKET_005455,PROD_025,1,3500
TICKET_005455,PROD_033,1,1500
TICKET_005456,PROD_001,1,2500
TICKET_005457,PROD_018,1,2800
TICKET_005457,PROD_019,1,3200
TICKET_005458,PROD_009,1,5000
TICKET_005459,PROD_008,1,3200
TICKET_005460,PROD_001,1,2500
TICKET_005460,PROD_015,1,2800
TICKET_005461,PROD_019,1,3200
TICKET_005461,PROD_012,1,3000
TICKET_005462,PROD_012,1,3000
TICKET_005463,PROD_002,1,3500
TICKET_005464,PROD_031,1,4500
TICKET_005464,PROD_003,1,4500
TICKET_005465,PROD_008,1,3200
TICKET_005466,PROD_021,1,3500
TICKET_005467,PROD_019,1,3200
TICKET_005467,PROD_012,1,3000
TICKET_005467,PROD_026,1,3500
TICKET_005468,PROD_019,1,3200
TICKET_005468,PROD_029,1,3000
TICKET_005468,PROD_017,1,2800
TICKET_005469,PROD_031,1,4500
TICKET_005469,PROD_009,1,5000
TICKET_005470,PROD_006,1,2500
TICKET_005470,PROD_005,1,4000
TICKET_005471,PROD_031,1,4500
TICKET_005471,PROD_013,1,3500
TICKET_005472,PROD_012,1,3000
TICKET_005472,PROD_024,1,3000
TICKET_005472,PROD_017,1,2800
TICKET_005473,PROD_010,1,3500
TICKET_005473,PROD_008,1,3200
TICKET_005473,PROD_004,1,4800
TICKET_005474,PROD_016,1,2500
TICKET_005475,PROD_001,1,2500
TICKET_005475,PROD_012,1,3000
TICKET_005476,PROD_006,1,2500
TICKET_005477,PROD_003,1,4500
TICKET_005477,PROD_023,1,3500
TICKET_005477,PROD_024,1,3000
TICKET_005478,PROD_031,1,4500
TICKET_005478,PROD_003,1,4500
TICKET_005479,PROD_021,1,3500
TICKET_005479,PROD_009,1,5000
TICKET_005479,PROD_004,1,4800
TICKET_005480,PROD_019,1,3200
TICKET_005481,PROD_006,1,2500
TICKET_005481,PROD_028,1,2000
TICKET_005481,PROD_005,1,4000
TICKET_005482,PROD_002,1,3500
TICKET_005482,PROD_017,1,2800
TICKET_005483,PROD_002,1,3500
TICKET_005483,PROD_017,1,2800
TICKET_005484,PROD_002,1,3500
TICKET_005484,PROD_017,1,2800
TICKET_005485,PROD_009,1,5000
TICKET_005486,PROD_031,1,4500
TICKET_005487,PROD_001,1,2500
TICKET_005488,PROD_027,1,2500
TICKET_005489,PROD_002,2,3500
TICKET_005489,PROD_017,1,2800
TICKET_005490,PROD_021,1,3500
TICKET_005491,PROD_033,1,1500
TICKET_005492,PROD_026,1,3500
TICKET_005493,PROD_006,1,2500
TICKET_005493,PROD_028,1,2000
TICKET_005494,PROD_021,1,3500
TICKET_005495,PROD_003,1,4500
TICKET_005495,PROD_023,1,3500
TICKET_005496,PROD_003,1,4500
TICKET_005496,PROD_023,1,3500
TICKET_005497,PROD_001,1,2500
TICKET_005498,PROD_008,1,3200
TICKET_005499,PROD_025,1,3500
TICKET_005500,PROD_005,1,4000
TICKET_005501,PROD_022,1,3500
TICKET_005502,PROD_010,1,3500
TICKET_005502,PROD_023,1,3500
TICKET_005502,PROD_009,1,5000
TICKET_005503,PROD_020,1,3200
TICKET_005504,PROD_007,1,4500
TICKET_005505,PROD_022,1,3500
TICKET_005506,PROD_031,1,4500
TICKET_005506,PROD_003,1,4500
TICKET_005507,PROD_001,1,2500
TICKET_005508,PROD_032,1,2500
TICKET_005509,PROD_006,1,2500
TICKET_005509,PROD_018,1,2800
TICKET_005509,PROD_021,1,3500
TICKET_005510,PROD_019,1,3200
TICKET_005511,PROD_001,1,2500
TICKET_005511,PROD_009,1,5000
TICKET_005512,PROD_021,1,3500
TICKET_005512,PROD_009,1,5000
TICKET_005513,PROD_021,1,3500
TICKET_005513,PROD_009,1,5000
TICKET_005513,PROD_004,1,4800
TICKET_005513,PROD_035,1,7500
TICKET_005514,PROD_002,1,3500
TICKET_005514,PROD_017,1,2800
TICKET_005514,PROD_004,1,4800
TICKET_005515,PROD_010,1,3500
TICKET_005516,PROD_002,1,3500
TICKET_005516,PROD_017,1,2800
TICKET_005517,PROD_001,1,2500
TICKET_005517,PROD_024,1,3000
TICKET_005518,PROD_021,1,3500
TICKET_005519,PROD_010,1,3500
TICKET_005519,PROD_016,1,2500
TICKET_005520,PROD_014,1,3800
TICKET_005521,PROD_001,2,2500
TICKET_005521,PROD_028,1,2000
TICKET_005522,PROD_033,1,1500
TICKET_005522,PROD_003,1,4500
TICKET_005523,PROD_010,1,3500
TICKET_005524,PROD_008,1,3200
TICKET_005525,PROD_003,1,4500
TICKET_005525,PROD_023,1,3500
TICKET_005525,PROD_017,1,2800
TICKET_005525,PROD_021,1,3500
TICKET_005526,PROD_012,2,3000
TICKET_005526,PROD_003,1,4500
TICKET_005527,PROD_019,1,3200
TICKET_005528,PROD_001,1,2500
TICKET_005528,PROD_015,1,2800
TICKET_005528,PROD_035,1,7500
TICKET_005528,PROD_008,1,3200
TICKET_005529,PROD_008,1,3200
TICKET_005529,PROD_027,1,2500
TICKET_005530,PROD_033,1,1500
TICKET_005531,PROD_010,1,3500
TICKET_005532,PROD_034,1,6500
TICKET_005533,PROD_019,1,3200
TICKET_005533,PROD_012,1,3000
TICKET_005533,PROD_018,1,2800
TICKET_005534,PROD_031,1,4500
TICKET_005534,PROD_003,1,4500
TICKET_005535,PROD_006,1,2500
TICKET_005536,PROD_021,1,3500
TICKET_005536,PROD_009,1,5000
TICKET_005536,PROD_029,1,3000
TICKET_005536,PROD_018,1,2800
TICKET_005537,PROD_021,1,3500
TICKET_005537,PROD_028,1,2000
TICKET_005537,PROD_004,1,4800
TICKET_005538,PROD_034,1,6500
TICKET_005539,PROD_031,1,4500
TICKET_005539,PROD_003,1,4500
TICKET_005539,PROD_025,1,3500
TICKET_005540,PROD_019,1,3200
TICKET_005540,PROD_012,1,3000
TICKET_005540,PROD_003,1,4500
TICKET_005541,PROD_010,1,3500
TICKET_005541,PROD_014,1,3800
TICKET_005542,PROD_001,2,2500
TICKET_005543,PROD_019,1,3200
TICKET_005543,PROD_003,1,4500
TICKET_005544,PROD_001,1,2500
TICKET_005544,PROD_015,1,2800
TICKET_005544,PROD_026,1,3500
TICKET_005544,PROD_022,1,3500
TICKET_005545,PROD_019,1,3200
TICKET_005545,PROD_012,1,3000
TICKET_005545,PROD_035,1,7500
TICKET_005546,PROD_024,1,3000
TICKET_005547,PROD_003,1,4500
TICKET_005547,PROD_023,1,3500
TICKET_005548,PROD_012,1,3000
TICKET_005548,PROD_024,1,3000
TICKET_005549,PROD_010,1,3500
TICKET_005550,PROD_031,1,4500
TICKET_005550,PROD_003,1,4500
TICKET_005551,PROD_010,1,3500
TICKET_005551,PROD_016,1,2500
TICKET_005551,PROD_011,1,2500
TICKET_005552,PROD_024,1,3000
TICKET_005552,PROD_034,1,6500
TICKET_005553,PROD_001,1,2500
TICKET_005553,PROD_015,1,2800
TICKET_005554,PROD_022,1,3500
TICKET_005554,PROD_030,1,4500
TICKET_005555,PROD_010,1,3500
TICKET_005555,PROD_028,1,2000
TICKET_005555,PROD_016,1,2500
TICKET_005556,PROD_025,1,3500
TICKET_005556,PROD_034,1,6500
TICKET_005557,PROD_009,1,5000
TICKET_005558,PROD_003,1,4500
TICKET_005558,PROD_023,1,3500
TICKET_005558,PROD_017,1,2800
TICKET_005559,PROD_001,2,2500
TICKET_005560,PROD_012,1,3000
TICKET_005561,PROD_006,1,2500
TICKET_005561,PROD_024,1,3000
TICKET_005562,PROD_002,1,3500
TICKET_005562,PROD_017,1,2800
TICKET_005562,PROD_013,1,3500
TICKET_005563,PROD_015,1,2800
TICKET_005564,PROD_001,1,2500
TICKET_005564,PROD_002,1,3500
TICKET_005564,PROD_035,1,7500
TICKET_005565,PROD_006,1,2500
TICKET_005566,PROD_028,1,2000
TICKET_005567,PROD_026,1,3500
TICKET_005568,PROD_001,2,2500
TICKET_005568,PROD_006,1,2500
TICKET_005568,PROD_013,1,3500
TICKET_005569,PROD_001,2,2500
TICKET_005569,PROD_003,1,4500
TICKET_005570,PROD_012,1,3000
TICKET_005570,PROD_017,1,2800
TICKET_005571,PROD_012,1,3000
TICKET_005571,PROD_009,1,5000
TICKET_005572,PROD_013,1,3500
TICKET_005573,PROD_010,1,3500
TICKET_005573,PROD_016,1,2500
TICKET_005574,PROD_029,1,3000
TICKET_005574,PROD_004,1,4800
TICKET_005575,PROD_006,1,2500
TICKET_005576,PROD_002,1,3500
TICKET_005577,PROD_021,1,3500
TICKET_005578,PROD_001,1,2500
TICKET_005578,PROD_015,1,2800
TICKET_005579,PROD_031,1,4500
TICKET_005580,PROD_017,1,2800
TICKET_005580,PROD_030,1,4500
TICKET_005581,PROD_025,1,3500
TICKET_005582,PROD_002,1,3500
TICKET_005582,PROD_017,1,2800
TICKET_005583,PROD_007,1,4500
TICKET_005584,PROD_010,1,3500
